Title	Register type	Register	Division factor	Unit	Size of variable	Min value	Max value	Default value
Input on ECS1 affects ECS4	MODBUS_HOLDING_REGISTER	2442	1		4	0	1	0
Input on ECS1 affects ECS5	MODBUS_HOLDING_REGISTER	2443	1		4	0	1	0
Input on ECS1 affects ECS6	MODBUS_HOLDING_REGISTER	2444	1		4	0	1	0
Input on ECS1 affects ECS7	MODBUS_HOLDING_REGISTER	2445	1		4	0	1	0
Input on ECS1 affects ECS8	MODBUS_HOLDING_REGISTER	2446	1		4	0	1	0
External setting for adjustment migrated	MODBUS_HOLDING_REGISTER	2503	1		4	0	1	0
Time between filter replacement	MODBUS_HOLDING_REGISTER	2676	1		4	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2677	1		4	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2678	1		4	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2679	1		4	1	24	3
id:21077	MODBUS_HOLDING_REGISTER	3020	1		4	0	0	0
id:21078	MODBUS_HOLDING_REGISTER	3021	1		4	0	0	0
id:21079	MODBUS_HOLDING_REGISTER	3022	1		4	0	0	0
id:21080	MODBUS_HOLDING_REGISTER	3023	1		4	0	0	0
id:21081	MODBUS_HOLDING_REGISTER	3024	1		4	0	0	0
id:21082	MODBUS_HOLDING_REGISTER	3025	1		4	0	0	0
id:21083	MODBUS_HOLDING_REGISTER	3026	1		4	0	0	0
id:21084	MODBUS_HOLDING_REGISTER	3027	1		4	0	0	0
Return time fan 4	MODBUS_HOLDING_REGISTER	2700	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2701	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2702	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2703	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2704	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2705	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2706	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2707	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2708	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2709	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2710	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2711	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2712	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2713	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2714	1	h	4	1	24	4
Return time fan 4	MODBUS_HOLDING_REGISTER	2715	1	h	4	1	24	4
Time between filter replacement	MODBUS_HOLDING_REGISTER	2728	1		4	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2729	1		4	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2730	1		4	1	24	3
Time between filter replacement	MODBUS_HOLDING_REGISTER	2731	1		4	1	24	3
AUX from Modbus	MODBUS_HOLDING_REGISTER	2740	1		4	0	59	0
AUX from Modbus	MODBUS_HOLDING_REGISTER	2741	1		2	0	0	0
ERS 2	MODBUS_HOLDING_REGISTER	2820	1		4	0	1	0
ERS 3	MODBUS_HOLDING_REGISTER	2821	1		4	0	1	0
ERS 4	MODBUS_HOLDING_REGISTER	2822	1		4	0	1	0
ERS 4	MODBUS_HOLDING_REGISTER	2823	1		4	0	1	0
ERS 4	MODBUS_HOLDING_REGISTER	2824	1		4	0	1	1
ERS 4	MODBUS_HOLDING_REGISTER	2825	1		4	0	1	1
ERS 4	MODBUS_HOLDING_REGISTER	2826	1		4	0	1	1
ERS 4	MODBUS_HOLDING_REGISTER	2827	1		4	0	1	1
Min. vent temp. (ERS 4)	MODBUS_HOLDING_REGISTER	2857	1	°C	4	0	10	3
Min. vent temp. (ERS 4)	MODBUS_HOLDING_REGISTER	2858	1	°C	4	0	10	3
Min. vent temp. (ERS 4)	MODBUS_HOLDING_REGISTER	2859	1	°C	4	0	10	3
Min. vent temp. (ERS 4)	MODBUS_HOLDING_REGISTER	2860	1	°C	4	0	10	3
Blocking actions (ERS 4)	MODBUS_HOLDING_REGISTER	2828	1		4	0	2	2
Blocking actions (ERS 4)	MODBUS_HOLDING_REGISTER	2829	1		4	0	2	2
Blocking actions (ERS 4)	MODBUS_HOLDING_REGISTER	2830	1		4	0	2	2
Blocking actions (ERS 4)	MODBUS_HOLDING_REGISTER	2831	1		4	0	2	2
id:23145	MODBUS_HOLDING_REGISTER	2921	1		4	0	1	0
id:23146	MODBUS_HOLDING_REGISTER	2922	1		4	0	1	0
id:23147	MODBUS_HOLDING_REGISTER	2923	1		4	0	1	0
id:23148	MODBUS_HOLDING_REGISTER	2924	1		4	0	1	0
id:23149	MODBUS_HOLDING_REGISTER	2836	10	°C	2	-200	410	190
id:23150	MODBUS_HOLDING_REGISTER	2837	10	°C	2	-200	410	190
id:23151	MODBUS_HOLDING_REGISTER	2838	10	°C	2	-200	410	190
id:23152	MODBUS_HOLDING_REGISTER	2839	10	°C	2	-200	410	190
id:23153	MODBUS_HOLDING_REGISTER	2832	10	°C	2	30	100	30
id:23154	MODBUS_HOLDING_REGISTER	2833	10	°C	2	30	100	30
id:23155	MODBUS_HOLDING_REGISTER	2834	10	°C	2	30	100	30
id:23156	MODBUS_HOLDING_REGISTER	2835	10	°C	2	30	100	30
Fan mode 5	MODBUS_INPUT_REGISTER	2168	1	%	4	0	0	0
Fan mode 6	MODBUS_INPUT_REGISTER	2169	1	%	4	0	0	0
Fan mode 7	MODBUS_INPUT_REGISTER	2170	1	%	4	0	0	0
Fan mode 8	MODBUS_INPUT_REGISTER	2171	1	%	4	0	0	0
Disable emergency restart GP1	MODBUS_HOLDING_REGISTER	4204	1		4	0	1	0
Disable emergency restart GP1	MODBUS_HOLDING_REGISTER	5025	1		4	0	1	0
id:24483	MODBUS_HOLDING_REGISTER	5008	1		4	0	1	0
id:24484	MODBUS_HOLDING_REGISTER	5009	10	°C	2	50	800	450
id:24485	MODBUS_HOLDING_REGISTER	5010	10	°C	2	50	800	450
id:24486	MODBUS_HOLDING_REGISTER	5011	10	°C	2	50	800	450
id:24487	MODBUS_HOLDING_REGISTER	5012	10	°C	2	50	800	450
id:24488	MODBUS_HOLDING_REGISTER	5013	10	°C	2	50	800	450
id:24489	MODBUS_HOLDING_REGISTER	5014	10	°C	2	50	800	450
id:24490	MODBUS_HOLDING_REGISTER	5015	10	°C	2	50	800	450
id:24491	MODBUS_HOLDING_REGISTER	5016	10	°C	2	50	800	450
id:24492	MODBUS_HOLDING_REGISTER	5017	10	°C	2	-50	300	250
id:24493	MODBUS_HOLDING_REGISTER	5018	10	°C	2	-50	300	250
id:24494	MODBUS_HOLDING_REGISTER	5019	10	°C	2	-50	300	250
id:24495	MODBUS_HOLDING_REGISTER	5020	10	°C	2	-50	300	250
id:24496	MODBUS_HOLDING_REGISTER	5021	10	°C	2	-50	300	250
id:24497	MODBUS_HOLDING_REGISTER	5022	10	°C	2	-50	300	250
id:24498	MODBUS_HOLDING_REGISTER	5023	10	°C	2	-50	300	250
id:24499	MODBUS_HOLDING_REGISTER	5024	10	°C	2	-50	300	250
id:55035	MODBUS_HOLDING_REGISTER	1555	1		4	0	40	0
id:55036	MODBUS_HOLDING_REGISTER	1556	1		4	0	40	0
id:55037	MODBUS_HOLDING_REGISTER	1557	1		4	0	40	0
id:55076	MODBUS_HOLDING_REGISTER	2877	1		4	0	1	0
id:55077	MODBUS_HOLDING_REGISTER	2878	1		4	0	1	0
id:55078	MODBUS_HOLDING_REGISTER	2879	1		4	0	1	0
id:55079	MODBUS_HOLDING_REGISTER	2880	1		4	0	1	0
id:55080	MODBUS_HOLDING_REGISTER	2881	1		4	0	1	0
id:55081	MODBUS_HOLDING_REGISTER	2882	1		4	0	1	0
id:55082	MODBUS_HOLDING_REGISTER	2883	1		4	0	1	0
id:55083	MODBUS_HOLDING_REGISTER	2884	1		4	0	1	0
Immersion heater power, emergency mode	MODBUS_HOLDING_REGISTER	3028	100	kW	2	0	4500	600
Disable emergency restart GP1	MODBUS_HOLDING_REGISTER	3986	1		4	0	1	0
Return line (AZ2-BT69)	MODBUS_INPUT_REGISTER	2190	10	°C	2	0	0	0
Supply line (AZ2-BT68)	MODBUS_INPUT_REGISTER	2191	10	°C	2	0	0	0
id:55100	MODBUS_INPUT_REGISTER	2192	10	°C	2	0	0	0
id:55101	MODBUS_INPUT_REGISTER	2193	10	°C	2	0	0	0
id:55102	MODBUS_INPUT_REGISTER	2194	10	°C	2	0	0	0
