ModbusManager 1.0.9
20200624
Product: SMO40
Database: 8310
Title;Info;ID;Unit;Size;Factor;Min;Max;Default;Mode
"Cooling mix. valve step delay";"";47339;"s";s16;1;10;300;30;R/W;
"Cooling with room sensor";"Enables use of room sensor together with cooling 0=Off 1=On";47340;"";u8;10;0;18;0;R/W;
"Start Active Cooling DM";"Value the degree minutes have to reach to start active cooling";47343;"";s16;1;10;300;90;R/W;
"SMS40 accessory";"Activates the SMS40 accessory";47352;"";u8;1;0;1;0;R/W;
"RMU System 1";"Activates the RMU accessory for system 1";47365;"";u8;1;0;1;0;R/W;
"RMU System 2";"Activates the RMU accessory for system 2";47366;"";u8;1;0;1;0;R/W;
"RMU System 3";"Activates the RMU accessory for system 3";47367;"";u8;1;0;1;0;R/W;
"RMU System 4";"Activates the RMU accessory for system 4";47368;"";u8;1;0;1;0;R/W;
"Allow Additive Heating";"Whether to allow additive heating (only valid for operational mode Manual)";47370;"";u8;1;0;1;1;R/W;
"Allow Heating";"Whether to allow heating (only valid for operational mode Manual or Add. heat only)";47371;"";u8;1;0;1;1;R/W;
"Allow Cooling";"Whether to allow cooling (only valid for operational mode Manual or Add. heat only)";47372;"";u8;1;0;1;1;R/W;
"Start Temperature Cooling";"Start temperature for cooling, as set in menu 4.9.2 0=Off 1=On";47374;"°C";s16;10;-200;400;250;R/W;
"Stop Temperature Heating";"Stop temperature for heating, as set in menu 4.9.2";47375;"°C";s16;10;-200;400;170;R/W;
"Stop Temperature Additive";"Stop temperature for additive, as set in menu 4.9.2";47376;"°C";s16;10;-250;400;150;R/W;
"Outdoor Filter Time";" 12=12 Hours 24=24 Hours";47377;"h";u8;1;0;48;24;R/W;
"Max diff. comp.";"";47378;"°C";s16;10;10;250;100;R/W;
"Max diff. add.";"";47379;"°C";s16;10;10;240;70;R/W;
"Date format";" 1=DD-MM-YY 2=YY-MM-DD";47384;"";u8;1;1;2;1;R/W;
"Time format";" 12=12 hours 24=24 Hours";47385;"";u8;1;12;24;24;R/W;
"HW production";"Activates hot water production where applicable 0=Off 1=On";47387;"";u8;1;0;1;0;R/W;
"Alarm lower room temp.";"Lowers the room temperature during red light alarms to notify the occupants of the building that something is the matter 0=Off 1=On";47388;"";u8;1;0;1;0;R/W;
"Alarm lower HW temp.";"Lowers the hot water temperature during red light alarms to notify the occupants of the building that something is the matter 0=Off 1=On";47389;"";u8;1;0;1;1;R/W;
"Use room sensor S4";"When activated the system uses the room sensor 0=Off 1=On";47391;"";u8;1;0;1;0;R/W;
"Use room sensor S3";"When activated the system uses the room sensor 0=Off 1=On";47392;"";u8;1;0;1;0;R/W;
"Use room sensor S2";"When activated the system uses the room sensor 0=Off 1=On";47393;"";u8;1;0;1;0;R/W;
"Use room sensor S1";"When activated the system uses the room sensor 0=Off 1=On";47394;"";u8;1;0;1;0;R/W;
"Room sensor setpoint S4";"Sets the room temperature setpoint for the system";47395;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S3";"Sets the room temperature setpoint for the system";47396;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S2";"Sets the room temperature setpoint for the system";47397;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S1";"Sets the room temperature setpoint for the system";47398;"°C";s16;10;50;300;200;R/W;
"Room sensor factor S4";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";47399;"";u8;10;0;60;10;R/W;
"Room sensor factor S3";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";47400;"";u8;10;0;60;10;R/W;
"Room sensor factor S2";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";47401;"";u8;10;0;60;10;R/W;
"Room sensor factor S1";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";47402;"";u8;10;0;60;10;R/W;
"preset flow clim. sys.";"Preset flow setting for climate system. 0 = manual setting, 1 = radiator, 2 = floor heating, 3 = radiator + floor heating.";47442;"";u8;1;0;3;1;R/W;
"Heat Curve S8";"Heat curve, see manual for more information";47525;"";s8;1;0;15;9;R/W;
"Night cooling";"If the fan should have a higher speed when there is a high room temp and a low outdoor temp. 0=Off 1=On";47537;"";u8;1;0;1;0;R/W;
"Start room temp. night cooling";"";47538;"°C";u8;1;20;30;25;R/W;
"Night Cooling Min. diff.";"Minimum difference between room temp and outdoor temp to start night cooling";47539;"°C";u8;1;3;10;6;R/W;
"Heat DM diff";"Difference in DM between compressor starts in heating mode";47540;"";s16;1;10;2000;60;R/W;
"Cooling DM diff";"Difference in DM between compressor starts in cooling mode";47543;"";s16;1;10;150;30;R/W;
"Heat Curve S7";"Heat curve, see manual for more information";47567;"";s8;1;0;15;9;R/W;
"Max Internal Add";"Maximum allowed steps for the internally connected addition.";47613;"";u8;1;0;7;3;R/W;
"Int. connected add. mode";"Binary or linear stepping method for the internally connected external addition. 0=Linear 1=Binary";47614;"";u8;1;0;1;0;R/W;
"Holiday - Activated";"0=inactive, 10=active";48043;"";u8;1;0;10;0;R/W;
"DM diff start add.";"The value below the last compressor step the degree minutes needed to be reached for the pump to start electric addition";48072;"";s16;1;0;0;0;R/W;
"Cool/Heat Sensor Set Point";"Set point for change between cooling and heating when using the cool/heat sensor";48074;"";s16;10;50;400;210;R/W;
"Heat medium pump manual speed";"Heat medium pump speed if manual";48085;"%";s8;1;1;100;70;R/W;
"Pool 2 accessory";"Activate the pool 2 accessory";48087;"";u8;1;0;1;0;R/W;
"Pool 1 accessory";"Activates the pool 1 accessory";48088;"";u8;1;0;1;0;R/W;
"Pool 2 start temp.";"The Temperature below which the pool heating should start";48089;"°C";s16;10;50;800;220;R/W;
"Pool 1 start temp.";"The Temperature below which the pool heating should start";48090;"°C";s16;10;50;800;220;R/W;
"Pool 2 stop temp.";"The Temperature at which the pool heating will stop";48091;"°C";s16;10;50;800;240;R/W;
"Pool 1 stop temp.";"The Temperature at which the pool heating will stop";48092;"°C";s16;10;50;800;240;R/W;
"Pool 2 Activated";"Activates pool heating";48093;"";u8;1;0;1;1;R/W;
"Pool 1 Activated";"Activates pool heating";48094;"";u8;1;0;1;1;R/W;
"Manual heat medium pump speed";"Manual heat medium pump speed?";48130;"%";s8;1;0;1;0;R/W;
"Temporary Lux";"0=Off, 1=3h, 2=6h, 3=12h, 4=One time increase";48132;"";s8;1;0;0;0;R/W;
"Period Pool 2";"";48133;"min";u8;1;0;180;30;R/W;
"DM startdiff add. with shunt";"";48139;"";s16;1;0;2000;400;R/W;
"Max pool 2 compr.";"Maximum number of compressors that are simultaneously charging the pool";48140;"";u8;1;1;18;18;R/W;
"Max pool 1 compr.";"Maximum number of compressors that are simultaneously charging the pool";48141;"";u8;1;1;18;18;R/W;
"Step controlled add. start diff DM";"DM diff from last compressor step where the first step of step controlled add. starts";48142;"";s16;1;0;2000;400;R/W;
"External cooling accessory";"Activates the external cooling accessory";48156;"";u8;1;0;1;0;R/W;
"Min cooling supply temp S4";"Minimum allowed supply temperature during cooling";48174;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S3";"Minimum allowed supply temperature during cooling";48175;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S2";"Minimum allowed supply temperature during cooling";48176;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S1";"Minimum allowed supply temperature during cooling";48177;"°C";s8;1;-5;30;18;R/W;
"Own Cooling Curve P3";"User defined cooling curve point";48181;"°C";s8;1;-5;40;20;R/W;
"Own Cooling Curve P5";"User defined cooling curve point";48185;"°C";s8;1;-5;40;20;R/W;
"Cooling use mix. valve S4";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48186;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S3";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48187;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S2";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48188;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S1";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48189;"";u8;1;0;0;0;R/W;
"Period Cool";"";48207;"min";u8;1;0;180;30;R/W;
"Cooling delta temp. at 20°C";"Delta Temperature at 20°C. Used to control charge pump speed";48214;"°C";s8;1;3;10;3;R/W;
"Cooling delta temp. at 40°C";"Delta Temperature at 40°C. Used to control charge pump speed";48215;"°C";s8;1;3;20;6;R/W;
"Operational mode charge pump S8";"";48228;"";u8;1;0;1;0;R/W;
"Operational mode charge pump S7";"";48229;"";u8;1;0;1;0;R/W;
"Operational mode charge pump S6";"";48230;"";u8;1;0;1;0;R/W;
"Operational mode charge pump S5";"";48231;"";u8;1;0;1;0;R/W;
"Operational mode charge pump S4";"";48232;"";u8;1;0;1;0;R/W;
"Operational mode charge pump S3";"";48233;"";u8;1;0;1;0;R/W;
"Operational mode charge pump S2";"";48234;"";u8;1;0;1;0;R/W;
"Operational mode charge pump S1";"";48235;"";u8;1;0;1;1;R/W;
"Hot Water Stepdiff Compressor";"";48274;"";s16;10;0;400;100;R/W;
"Position of Addition";"Addition before QN10:0, Addition after QN10:1";48279;"";u8;1;0;0;0;R/W;
"Internal HW add in tank";"Internal HW add in tank";48280;"";u8;1;0;1;0;R/W;
"Charge method HW";"Heating medium pump control when hot water is charged";48281;"";u8;1;0;1;1;R/W;
"SG Ready heating";"Sets whether or not SG Ready should affect heating";48282;"";u8;1;0;1;1;R/W;
"SG Ready cooling";"Sets whether or not SG Ready should affect cooling";48283;"";u8;1;0;1;1;R/W;
"SG Ready hot water";"Sets whether or not SG Ready should affect hot water";48284;"";u8;1;0;1;1;R/W;
"SG Ready pool";"Sets whether or not SG Ready should affect pool";48285;"";u8;1;0;1;1;R/W;
"Speed circ.pump Heat Slave 8";"";48367;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 7";"";48368;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 6";"";48369;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 5";"";48370;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 4";"";48371;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 3";"";48372;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 2";"";48373;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 1";"";48374;"%";u8;1;1;100;70;R/W;
"Op mode circ.pump Heat Slave 8";"";48375;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Heat Slave 7";"";48376;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Heat Slave 6";"";48377;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Heat Slave 5";"";48378;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Heat Slave 4";"";48379;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Heat Slave 3";"";48380;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Heat Slave 2";"";48381;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Heat Slave 1";"";48382;"";u8;1;0;1;1;R/W;
"Speed circ.pump Heat Slave 8";"";48383;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 7";"";48384;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 6";"";48385;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 5";"";48386;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 4";"";48387;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 3";"";48388;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Heat Slave 2";"";48389;"%";u8;1;1;100;70;R/W;
"Speed circ.pump HW Slave 1";"";48390;"%";u8;1;1;100;70;R/W;
"Op mode circ.pump HW Slave 8";"";48391;"";u8;1;0;1;1;R/W;
"Op mode circ.pump HW Slave 7";"";48392;"";u8;1;0;1;1;R/W;
"Op mode circ.pump HW Slave 6";"";48393;"";u8;1;0;1;1;R/W;
"Op mode circ.pump HW Slave 5";"";48394;"";u8;1;0;1;1;R/W;
"Op mode circ.pump HW Slave 4";"";48395;"";u8;1;0;1;1;R/W;
"Op mode circ.pump HW Slave 3";"";48396;"";u8;1;0;1;1;R/W;
"Op mode circ.pump HW Slave 2";"";48397;"";u8;1;0;1;1;R/W;
"Op mode circ.pump HW Slave 1";"";48398;"";u8;1;0;1;1;R/W;
"Speed circ.pump Pool Slave 8";"";48399;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Pool Slave 7";"";48400;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Pool Slave 6";"";48401;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Pool Slave 5";"";48402;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Pool Slave 4";"";48403;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Pool Slave 3";"";48404;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Pool Slave 2";"";48405;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Pool Slave 1";"";48406;"%";u8;1;1;100;70;R/W;
"Op mode circ.pump Pool Slave 8";"";48407;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Pool Slave 7";"";48408;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Pool Slave 6";"";48409;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Pool Slave 5";"";48410;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Pool Slave 4";"";48411;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Pool Slave 3";"";48412;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Pool Slave 2";"";48413;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Pool Slave 1";"";48414;"";u8;1;0;1;1;R/W;
"Speed circ.pump Cooling Slave 8";"";48415;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Cooling Slave 7";"";48416;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Cooling Slave 6";"";48417;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Cooling Slave 5";"";48418;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Cooling Slave 4";"";48419;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Cooling Slave 3";"";48420;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Cooling Slave 2";"";48421;"%";u8;1;1;100;70;R/W;
"Speed circ.pump Cooling Slave 1";"";48422;"%";u8;1;1;100;70;R/W;
"Op mode circ.pump Cooling Slave 8";"";48424;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Cooling Slave 7";"";48425;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Cooling Slave 6";"";48426;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Cooling Slave 5";"";48427;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Cooling Slave 4";"";48428;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Cooling Slave 3";"";48429;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Cooling Slave 2";"";48430;"";u8;1;0;1;1;R/W;
"Op mode circ.pump Cooling Slave 1";"";48431;"";u8;1;0;1;1;R/W;
"Speed circ.pump Waiting Slave 8";"";48433;"%";u8;1;1;100;30;R/W;
"Speed circ.pump Waiting Slave 7";"";48434;"%";u8;1;1;100;30;R/W;
"Speed circ.pump Waiting Slave 6";"";48435;"%";u8;1;1;100;30;R/W;
"Speed circ.pump Waiting Slave 5";"";48436;"%";u8;1;1;100;30;R/W;
"Speed circ.pump Waiting Slave 4";"";48437;"%";u8;1;1;100;30;R/W;
"Speed circ.pump Waiting Slave 3";"";48438;"%";u8;1;1;100;30;R/W;
"Speed circ.pump Waiting Slave 2";"";48439;"%";u8;1;1;100;30;R/W;
"Speed circ.pump Waiting Slave 1";"";48440;"%";u8;1;1;100;30;R/W;
"Int shunt controlled add.";"";48457;"";u8;1;0;1;0;R/W;
"EB108 Max charge pump reg speed";"Max charge pump reg speed";48460;"%";u8;1;80;100;100;R/W;
"EB107 Max charge pump reg speed";"Max charge pump reg speed";48461;"%";u8;1;80;100;100;R/W;
"EB106 Max charge pump reg speed";"Max charge pump reg speed";48462;"%";u8;1;80;100;100;R/W;
"EB105 Max charge pump reg speed";"Max charge pump reg speed";48463;"%";u8;1;80;100;100;R/W;
"EB104 Max charge pump reg speed";"Max charge pump reg speed";48464;"%";u8;1;80;100;100;R/W;
"EB103 Max charge pump reg speed";"Max charge pump reg speed";48465;"%";u8;1;80;100;100;R/W;
"EB102 Max charge pump reg speed";"Max charge pump reg speed";48466;"%";u8;1;80;100;100;R/W;
"EB101 Max charge pump reg speed";"Max charge pump reg speed";48467;"%";u8;1;80;100;100;R/W;
"Operational mode charge pump in cooling mode S8";"";48468;"";u8;1;0;1;0;R/W;
"Operational mode charge pump in cooling mode S7";"";48469;"";u8;1;0;1;0;R/W;
"Operational mode charge pump in cooling mode S6";"";48470;"";u8;1;0;1;0;R/W;
"Operational mode charge pump in cooling mode S5";"";48471;"";u8;1;0;1;0;R/W;
"Operational mode charge pump in cooling mode S4";"";48472;"";u8;1;0;1;0;R/W;
"Operational mode charge pump in cooling mode S3";"";48473;"";u8;1;0;1;0;R/W;
"Operational mode charge pump in cooling mode S2";"";48474;"";u8;1;0;1;0;R/W;
"Operational mode charge pump in cooling mode S1";"";48475;"";u8;1;0;1;1;R/W;
"Heat Curve S6";"Heat curve, see manual for more information";48488;"";s8;1;0;15;9;R/W;
"Heat Curve S5";"Heat curve, see manual for more information";48489;"";s8;1;0;15;9;R/W;
"Heat Offset S8";"Offset of the heat curve, see manual for more information";48491;"";s8;1;-10;10;0;R/W;
"Heat Offset S7";"Offset of the heat curve, see manual for more information";48492;"";s8;1;-10;10;0;R/W;
"Heat Offset S6";"Offset of the heat curve, see manual for more information";48493;"";s8;1;-10;10;0;R/W;
"Heat Offset S5";"Offset of the heat curve, see manual for more information";48494;"";s8;1;-10;10;0;R/W;
"Min Supply System 8";"";48495;"°C";s16;10;50;700;200;R/W;
"Min Supply System 7";"";48496;"°C";s16;10;50;700;200;R/W;
"Min Supply System 6";"";48497;"°C";s16;10;50;700;200;R/W;
"Min Supply System 5";"";48498;"°C";s16;10;50;700;200;R/W;
"Max Supply System 8";"";48499;"°C";s16;10;50;800;600;R/W;
"Max Supply System 7";"";48500;"°C";s16;10;50;800;600;R/W;
"Max Supply System 6";"";48501;"°C";s16;10;50;800;600;R/W;
"Max Supply System 5";"";48502;"°C";s16;10;50;800;600;R/W;
"External adjustment S8";"Change of the offset of the heat curve when closing the external adjustment input";48503;"";s8;1;-10;10;0;R/W;
"External adjustment S7";"Change of the offset of the heat curve when closing the external adjustment input";48504;"";s8;1;-10;10;0;R/W;
"External adjustment S6";"Change of the offset of the heat curve when closing the external adjustment input";48505;"";s8;1;-10;10;0;R/W;
"External adjustment S5";"Change of the offset of the heat curve when closing the external adjustment input";48506;"";s8;1;-10;10;0;R/W;
"External adjustment with room sensor S8";"Room temperature setting when closing the external adjustment input";48507;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S7";"Room temperature setting when closing the external adjustment input";48508;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S6";"Room temperature setting when closing the external adjustment input";48509;"°C";s16;10;50;300;200;R/W;
"External adjustment with room sensor S5";"Room temperature setting when closing the external adjustment input";48510;"°C";s16;10;50;300;200;R/W;
"Climate system 5 accessory";"Activates the climate system 5 accessory";48569;"";u8;1;0;1;0;R/W;
"Climate system 6 accessory";"Activates the climate system 6 accessory";48570;"";u8;1;0;1;0;R/W;
"Climate system 7 accessory";"Activates the climate system 7 accessory";48571;"";u8;1;0;1;0;R/W;
"Climate system 8 accessory";"Activates the climate system 8 accessory";48572;"";u8;1;0;1;0;R/W;
"Climate system 8 mixing valve amp.";"Mixing valve amplification for extra climate systems";48573;"";s8;10;1;100;10;R/W;
"Climate system 7 mixing valve amp.";"Mixing valve amplification for extra climate systems";48574;"";s8;10;1;100;10;R/W;
"Climate system 6 mixing valve amp.";"Mixing valve amplification for extra climate systems";48575;"";s8;10;1;100;10;R/W;
"Climate system 5 mixing valve amp.";"Mixing valve amplification for extra climate systems";48576;"";s8;10;1;100;10;R/W;
"Climate system 8 shunt wait";"Wait time between changes of the shunt in extra climate systems";48577;"secs";s16;10;10;300;30;R/W;
"Climate system 7 shunt wait";"Wait time between changes of the shunt in extra climate systems";48578;"secs";s16;10;10;300;30;R/W;
"Climate system 6 shunt wait";"Wait time between changes of the shunt in extra climate systems";48579;"secs";s16;10;10;300;30;R/W;
"Climate system 5 shunt wait";"Wait time between changes of the shunt in extra climate systems";48580;"secs";s16;10;10;300;30;R/W;
"Min cooling supply temp S8";"Minimum allowed supply temperature during cooling";48581;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S7";"Minimum allowed supply temperature during cooling";48582;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S6";"Minimum allowed supply temperature during cooling";48583;"°C";s8;1;-5;30;18;R/W;
"Min cooling supply temp S5";"Minimum allowed supply temperature during cooling";48584;"°C";s8;1;-5;30;18;R/W;
"Cooling use mix. valve S8";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48593;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S7";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48594;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S6";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48595;"";u8;1;0;1;0;R/W;
"Cooling use mix. valve S5";"Sets if the valve should be used or not in cooling mode. Only applies if cooling is available in the system";48596;"";u8;1;0;1;0;R/W;
"Heating use mix. valve S8";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48597;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S7";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48598;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S6";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48599;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S5";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48600;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S4";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48601;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S3";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48602;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S2";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48603;"";u8;1;0;1;1;R/W;
"Heating use mix. valve S1";"Sets if the valve should be used or not in heating mode. Only applies if cooling is available in the system. Otherwise the valve is always used in heating mode.";48604;"";u8;1;0;1;1;R/W;
"ERS 1 accessory";"Activates the ERS accessory";48607;"";u8;1;0;1;0;R/W;
"EB103/104-GP12";"Activates the EB103/104-GP12 Accessory.";48647;"";u8;1;0;1;0;R/W;
"EB105/106-GP12";"Activates the EB105/106-GP12 Accessory.";48648;"";u8;1;0;1;0;R/W;
"EB107/108-GP12";"Activates the EB107/108-GP12 Accessory.";48649;"";u8;1;0;1;0;R/W;
"Use room sensor S8";"When activated the system uses the room sensor";48675;"";u8;1;0;1;0;R/W;
"Use room sensor S7";"When activated the system uses the room sensor";48676;"";u8;1;0;1;0;R/W;
"Use room sensor S6";"When activated the system uses the room sensor";48677;"";u8;1;0;1;0;R/W;
"Use room sensor S5";"When activated the system uses the room sensor";48678;"";u8;1;0;1;0;R/W;
"Room sensor setpoint S8";"Sets the room temperature setpoint for the system";48680;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S7";"Sets the room temperature setpoint for the system";48681;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S6";"Sets the room temperature setpoint for the system";48682;"°C";s16;10;50;300;200;R/W;
"Room sensor setpoint S5";"Sets the room temperature setpoint for the system";48683;"°C";s16;10;50;300;200;R/W;
"Room sensor factor S8";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48685;"";u8;10;0;60;10;R/W;
"Room sensor factor S7";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48686;"";u8;10;0;60;10;R/W;
"Room sensor factor S6";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48687;"";u8;10;0;60;10;R/W;
"Room sensor factor S5";"Setting of how much the difference between set and actual room temperature should affect the supply temperature.";48688;"";u8;10;0;60;10;R/W;
"Cool curve S8";"Cool curve, see manual for more information";48724;"";s8;1;0;9;0;R/W;
"Cool curve S7";"Cool curve, see manual for more information";48725;"";s8;1;0;9;0;R/W;
"Cool curve S6";"Cool curve, see manual for more information";48726;"";s8;1;0;9;0;R/W;
"Cool curve S5";"Cool curve, see manual for more information";48727;"";s8;1;0;9;0;R/W;
"Cool curve S4";"Cool curve, see manual for more information";48728;"";s8;1;0;9;0;R/W;
"Cool curve S3";"Cool curve, see manual for more information";48729;"";s8;1;0;9;0;R/W;
"Cool curve S2";"Cool curve, see manual for more information";48730;"";s8;1;0;9;0;R/W;
"Cool curve S1";"Cool curve, see manual for more information";48731;"";s8;1;0;9;0;R/W;
"Cool offset S8";"Offset of the cool curve, see manual for more information ";48732;" ";s8;1;-10;10;0;R/W;
"Cool offset S7";"Offset of the cool curve, see manual for more information ";48733;" ";s8;1;-10;10;0;R/W;
"Cool offset S6";"Offset of the cool curve, see manual for more information ";48734;" ";s8;1;-10;10;0;R/W;
"Cool offset S5";"Offset of the cool curve, see manual for more information ";48735;" ";s8;1;-10;10;0;R/W;
"Cool offset S4";"Offset of the cool curve, see manual for more information ";48736;" ";s8;1;-10;10;0;R/W;
"Cool offset S3";"Offset of the cool curve, see manual for more information ";48737;" ";s8;1;-10;10;0;R/W;
"Cool offset S2";"Offset of the cool curve, see manual for more information ";48738;" ";s8;1;-10;10;0;R/W;
"Cool offset S1";"Offset of the cool curve, see manual for more information ";48739;" ";s8;1;-10;10;0;R/W;
"Own Cooling Curve P4";"User defined cooling curve point";48740;"°C";s8;1;-5;40;20;R/W;
"Own Cooling Curve P2";"User defined cooling curve point";48741;"°C";s8;1;-5;40;20;R/W;
"Own Cooling Curve P1";"User defined cooling curve point";48742;"°C";s8;1;-5;40;20;R/W;
"Hot water high power mode";"";48743;"";s8;1;0;1;0;R/W;
"Transformer ratio";"Ratio of the current measurement transformers";48755;"";u16;1;300;2500;300;R/W;
"Room sensor cool setpoint S8";"Sets the room temperature setpoint for the system in cooling mode";48778;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S7";"Sets the room temperature setpoint for the system in cooling mode";48779;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S6";"Sets the room temperature setpoint for the system in cooling mode";48780;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S5";"Sets the room temperature setpoint for the system in cooling mode";48781;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S4";"Sets the room temperature setpoint for the system in cooling mode";48782;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S3";"Sets the room temperature setpoint for the system in cooling mode";48783;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S2";"Sets the room temperature setpoint for the system in cooling mode";48784;"°C";s16;10;50;350;250;R/W;
"Room sensor cool setpoint S1";"Sets the room temperature setpoint for the system in cooling mode";48785;"°C";s16;10;50;350;250;R/W;
"Room sensor cool factor S8";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48786;"";u8;10;0;60;10;R/W;
"Room sensor cool factor S7";"Setting of how much the difference between set and actual room temperature should affect the supply temperature in cooling mode.";48787;"";u8;10;0;60;10;R/W;
